taxonomic_id,level,kingdom,subkingdom,phylum_division,subphylum_subdivision,class,subclass,order,family,subfamily,tribe,genus,species,infrakingdom,superorder,phylum,subphylum,superclass,infraclass,suborder,infraorder,superfamily,parvorder,subterclass,section,subsection,infraphylum,parvphylum,gigaclass,subgenus,forma,megaclass
394864,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Caprellidae,Caprellinae,NA,Caprella,Caprella californica,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Caprelloidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
395176,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Penaeidae,NA,NA,Penaeus,Penaeus aztecus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Dendrobranchiata,NA,Penaeoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396707,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Porcellanidae,NA,NA,Petrolisthes,Petrolisthes armatus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Anomura,Galatheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396741,species,Animalia,NA,NA,NA,Echinoidea,Cidaroidea,Cidaroida,Cidaridae,Cidarinae,NA,Eucidaris,Eucidaris tribuloides,NA,NA,Echinodermata,Echinozoa,NA,NA,NA,NA,Cidaroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
397024,Species,Animalia,NA,NA,NA,Gastropoda,Heterobranchia,NA,Pyramidellidae,NA,NA,Boonea,Boonea bisuturalis,NA,Pylopulmonata,Mollusca,NA,NA,Euthyneura,NA,NA,Pyramidelloidea,NA,Tectipleura,NA,NA,NA,NA,NA,NA,NA,NA
397026,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Mytilida,Mytilidae,Brachidontinae,NA,Brachidontes,Brachidontes exustus,NA,NA,Mollusca,NA,NA,Pteriomorphia,NA,NA,Mytiloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
397040,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Venerida,Veneridae,Venerinae,NA,Chione,Chione cancellata,NA,Imparidentia,Mollusca,NA,NA,Heteroconchia,NA,NA,Veneroidea,NA,Euheterodonta,NA,NA,NA,NA,NA,NA,NA,NA
403903,Genus,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Caryophyllales,Amaranthaceae,NA,NA,Salicornia,NA,Streptophyta,Caryophyllanae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404078,Species,Animalia,NA,NA,NA,Demospongiae,Heteroscleromorpha,Poecilosclerida,Tedaniidae,NA,NA,Tedania,Tedania ignis,NA,NA,Porifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407876,species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Muricidae,Aspellinae,NA,Murexsul,Murexsul oxytatus,NA,NA,Mollusca,NA,NA,NA,NA,NA,Muricoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408934,genus,Animalia,NA,NA,NA,Malacostraca,Hoplocarida,Stomatopoda,Gonodactylidae,NA,NA,Neogonodactylus,NA,NA,NA,Arthropoda,Crustacea,Multicrustacea,NA,Unipeltata,NA,Gonodactyloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408942,species,Animalia,NA,NA,NA,Malacostraca,Hoplocarida,Stomatopoda,Gonodactylidae,NA,NA,Neogonodactylus,Neogonodactylus curacaoensis,NA,NA,Arthropoda,Crustacea,Multicrustacea,NA,Unipeltata,NA,Gonodactyloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410856,species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Muricidae,Coralliophilinae,NA,Babelomurex,Babelomurex mansfieldi,NA,NA,Mollusca,NA,NA,NA,NA,NA,Muricoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411268,species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Poritidae,NA,NA,Porites,Porites divaricata,NA,NA,Cnidaria,Anthozoa,NA,NA,Refertina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411814,Family,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Pseudomelatomidae,NA,NA,NA,NA,NA,NA,Mollusca,NA,NA,NA,NA,NA,Conoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413385,Species,Animalia,NA,NA,NA,Gastropoda,Vetigastropoda,Trochida,Turbinidae,Prisogasterinae,NA,Prisogaster,Prisogaster niger,NA,NA,Mollusca,NA,NA,NA,NA,NA,Trochoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413389,species,Animalia,NA,NA,NA,Gastropoda,Vetigastropoda,Trochida,Turbinidae,Turbininae,NA,Astralium,Astralium rhodostomum,NA,NA,Mollusca,NA,NA,NA,NA,NA,Trochoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413408,species,Animalia,NA,NA,NA,Gastropoda,Vetigastropoda,Trochida,Turbinidae,Turbininae,NA,Lithopoma,Lithopoma caelatum,NA,NA,Mollusca,NA,NA,NA,NA,NA,Trochoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413409,Species,Animalia,NA,NA,NA,Gastropoda,Vetigastropoda,Trochida,Turbinidae,Turbininae,NA,Lithopoma,Lithopoma phoebium,NA,NA,Mollusca,NA,NA,NA,NA,NA,Trochoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413459,Genus,Animalia,NA,NA,NA,Gastropoda,Vetigastropoda,Trochida,Trochidae,Umboniinae,NA,Lirularia,NA,NA,NA,Mollusca,NA,NA,NA,NA,NA,Trochoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413481,Genus,Animalia,NA,NA,NA,Gastropoda,Vetigastropoda,Trochida,Areneidae,NA,NA,Arene,NA,NA,NA,Mollusca,NA,NA,NA,NA,NA,Trochoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415424,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Aoridae,NA,NA,Globosolembos,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Aoroidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
415649,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Mithracidae,NA,NA,Mithraculus,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
416054,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Pontogeneiidae,NA,NA,Tethygeneia,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Hadziida,Calliopioidea,Hadziidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
416187,Species,Plantae,Viridiplantae,Charophyta,NA,Charophyceae,NA,Charales,Characeae,NA,NA,Tolypella,Tolypella nidifica,Streptophyta,NA,NA,NA,NA,NA,Charineae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416205,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Saxifragales,Haloragaceae,NA,NA,Myriophyllum,Myriophyllum spicatum,Streptophyta,Saxifraganae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416212,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Potamogetonaceae,NA,NA,Potamogeton,Potamogeton perfoliatus,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416218,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Ruppiaceae,NA,NA,Ruppia,Ruppia cirrhosa,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416222,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Potamogetonaceae,NA,NA,Zannichellia,Zannichellia palustris,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417036,Species,Animalia,NA,NA,NA,NA,NA,Polycladida,Stylochidae,NA,NA,Stylochus,Stylochus ellipticus,NA,NA,Platyhelminthes,Rhabditophora,NA,NA,Acotylea,NA,Stylochoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
418865,species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Meandrinidae,NA,NA,Dendrogyra,Dendrogyra cylindrus,NA,NA,Cnidaria,Anthozoa,NA,NA,Vacatina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419347,Species,Animalia,NA,NA,NA,Gastropoda,Vetigastropoda,Lepetellida,Fissurellidae,Fissurellideinae,NA,Diodora,Diodora sayi,NA,NA,Mollusca,NA,NA,NA,NA,NA,Fissurelloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419449,species,Animalia,NA,NA,NA,Gastropoda,Vetigastropoda,Trochida,Tegulidae,NA,NA,Cittarium,Cittarium pica,NA,NA,Mollusca,NA,NA,NA,NA,NA,Trochoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419471,Species,Animalia,NA,NA,NA,Gastropoda,Vetigastropoda,Trochida,Areneidae,NA,NA,Arene,Arene cruentata,NA,NA,Mollusca,NA,NA,NA,NA,NA,Trochoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419483,Species,Animalia,NA,NA,NA,Gastropoda,Vetigastropoda,Trochida,Phasianellidae,NA,NA,Eulithidium,Eulithidium affine,NA,NA,Mollusca,NA,NA,NA,NA,NA,Trochoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419487,Species,Animalia,NA,NA,NA,Gastropoda,Vetigastropoda,Trochida,Phasianellidae,NA,NA,Eulithidium,Eulithidium thalassicola,NA,NA,Mollusca,NA,NA,NA,NA,NA,Trochoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419499,Species,Animalia,NA,NA,NA,Gastropoda,Vetigastropoda,Trochida,Turbinidae,Turbininae,NA,Lithopoma,Lithopoma tectum,NA,NA,Mollusca,NA,NA,NA,NA,NA,Trochoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419521,species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithiinae,NA,Cerithium,Cerithium eburneum,NA,NA,Mollusca,NA,NA,NA,NA,NA,Cerithioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419522,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithiinae,NA,Cerithium,Cerithium lutosum,NA,NA,Mollusca,NA,NA,NA,NA,NA,Cerithioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419523,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithiinae,NA,Cerithium,Cerithium muscarum,NA,NA,Mollusca,NA,NA,NA,NA,NA,Cerithioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419538,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Caenogastropoda incertae sedis,Scaliolidae,NA,NA,Finella,Finella dubia,NA,NA,Mollusca,NA,NA,NA,NA,NA,Cerithioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419546,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Caenogastropoda incertae sedis,Turritellidae,Turritellinae,NA,Vermicularia,Vermicularia knorrii,NA,NA,Mollusca,NA,NA,NA,NA,NA,Cerithioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419588,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Caecidae,Caecinae,NA,Caecum,Caecum floridanum,NA,NA,Mollusca,NA,NA,NA,NA,NA,Truncatelloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419645,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Zebinidae,NA,NA,Zebina,Zebina browniana,NA,NA,Mollusca,NA,NA,NA,NA,NA,Rissooidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419701,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Calyptraeidae,NA,NA,Calyptraea,Calyptraea centralis,NA,NA,Mollusca,NA,NA,NA,NA,NA,Calyptraeoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419704,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Calyptraeidae,NA,NA,Crepidula,Crepidula maculosa,NA,NA,Mollusca,NA,NA,NA,NA,NA,Calyptraeoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419723,species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Cypraeidae,Cypraeinae,Mauritiini,Macrocypraea,Macrocypraea zebra,NA,NA,Mollusca,NA,NA,NA,NA,NA,Cypraeoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419806,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Caenogastropoda incertae sedis,Epitoniidae,NA,NA,Epitonium,Epitonium candeanum,NA,NA,Mollusca,NA,NA,NA,NA,NA,Epitonioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419934,species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Muricidae,Coralliophilinae,NA,Coralliophila,Coralliophila galea,NA,NA,Mollusca,NA,NA,NA,NA,NA,Muricoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419938,species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Muricidae,Muricinae,NA,Chicoreus,Chicoreus dilectus,NA,NA,Mollusca,NA,NA,NA,NA,NA,Muricoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419944,species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Muricidae,Muricinae,NA,Phyllonotus,Phyllonotus pomum,NA,NA,Mollusca,NA,NA,NA,NA,NA,Muricoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419969,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Pisaniidae,NA,NA,Gemophos,Gemophos tinctus,NA,NA,Mollusca,NA,NA,NA,NA,NA,Buccinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419972,species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Pisaniidae,NA,NA,Hesperisternia,Hesperisternia multangulus,NA,NA,Mollusca,NA,NA,NA,NA,NA,Buccinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420024,species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Fasciolariidae,Fasciolariinae,NA,Fasciolaria,Fasciolaria tulipa,NA,NA,Mollusca,NA,NA,NA,NA,NA,Buccinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420045,species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Fasciolariidae,Peristerniinae,NA,Leucozonia,Leucozonia ocellata,NA,NA,Mollusca,NA,NA,NA,NA,NA,Buccinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420051,species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Fasciolariidae,Fasciolariinae,NA,Triplofusus,Triplofusus giganteus,NA,NA,Mollusca,NA,NA,NA,NA,NA,Buccinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420079,species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Vasidae,NA,NA,Vasum,Vasum muricatum,NA,NA,Mollusca,NA,NA,NA,NA,NA,Turbinelloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420149,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Marginellidae,Pruninae,NA,Prunum,Prunum apicinum,NA,NA,Mollusca,NA,NA,NA,NA,NA,Volutoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420208,species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Conidae,NA,NA,Conus,Conus daucus,NA,NA,Mollusca,NA,NA,NA,NA,NA,Conoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420266,species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Pseudomelatomidae,NA,NA,Pyrgospira,Pyrgospira tampaensis,NA,NA,Mollusca,NA,NA,NA,NA,NA,Conoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420414,Species,Animalia,NA,NA,NA,Gastropoda,Heterobranchia,NA,Rissoellidae,NA,NA,Rissoella,Rissoella caribaea,NA,NA,Mollusca,NA,NA,Euthyneura,NA,NA,Rissoelloidea,NA,Acteonimorpha,NA,NA,NA,NA,NA,NA,NA,NA
420437,Species,Animalia,NA,NA,NA,Gastropoda,Heterobranchia,NA,Pyramidellidae,NA,NA,Boonea,Boonea impressa,NA,Pylopulmonata,Mollusca,NA,NA,Euthyneura,NA,NA,Pyramidelloidea,NA,Tectipleura,NA,NA,NA,NA,NA,NA,NA,NA
420483,Species,Animalia,NA,NA,NA,Gastropoda,Heterobranchia,NA,Pyramidellidae,Turbonillinae,NA,Turbonilla,Turbonilla dalli,NA,Pylopulmonata,Mollusca,NA,NA,Euthyneura,NA,NA,Pyramidelloidea,NA,Tectipleura,NA,NA,NA,NA,NA,NA,NA,NA
420514,Species,Animalia,NA,NA,NA,Gastropoda,Heterobranchia,NA,Acteonidae,NA,NA,Japonactaeon,Japonactaeon punctostriatus,NA,NA,Mollusca,NA,NA,Euthyneura,NA,NA,Acteonoidea,NA,Acteonimorpha,NA,NA,NA,NA,NA,NA,NA,NA
420524,Species,Animalia,NA,NA,NA,Gastropoda,Heterobranchia,Cephalaspidea,Haminoeidae,NA,NA,Haminoea,Haminoea antillarum,NA,NA,Mollusca,NA,NA,Euthyneura,NA,NA,Haminoeoidea,NA,Tectipleura,NA,NA,NA,NA,NA,NA,NA,NA
420526,Species,Animalia,NA,NA,NA,Gastropoda,Heterobranchia,Cephalaspidea,Haminoeidae,NA,NA,Haminoea,Haminoea succinea,NA,NA,Mollusca,NA,NA,Euthyneura,NA,NA,Haminoeoidea,NA,Tectipleura,NA,NA,NA,NA,NA,NA,NA,NA
420572,species,Animalia,NA,NA,NA,Gastropoda,Heterobranchia,NA,Plakobranchidae,NA,NA,Elysia,Elysia crispata,NA,Sacoglossa,Mollusca,NA,NA,Euthyneura,NA,NA,Plakobranchoidea,NA,Tectipleura,NA,NA,NA,NA,NA,NA,NA,NA
420705,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Mytilida,Modiolidae,Modiolinae,NA,Modiolus,Modiolus americanus,NA,NA,Mollusca,NA,NA,Pteriomorphia,NA,NA,Mytiloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420707,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Mytilida,Mytilidae,Crenellinae,NA,Musculus,Musculus lateralis,NA,NA,Mollusca,NA,NA,Pteriomorphia,NA,NA,Mytiloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420721,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Arcida,Arcidae,NA,NA,Lunarca,Lunarca ovalis,NA,NA,Mollusca,NA,NA,Pteriomorphia,NA,NA,Arcoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420736,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Ostreida,Isognomonidae,NA,NA,Isognomon,Isognomon alatus,NA,NA,Mollusca,NA,NA,Pteriomorphia,NA,NA,Pterioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420747,species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Limida,Limidae,NA,NA,Ctenoides,Ctenoides scaber,NA,NA,Mollusca,NA,NA,Pteriomorphia,NA,NA,Limoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420819,species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Venerida,Chamidae,NA,NA,Chama,Chama sarda,NA,Imparidentia,Mollusca,NA,NA,Heteroconchia,NA,NA,Chamoidea,NA,Euheterodonta,NA,NA,NA,NA,NA,NA,NA,NA
421139,Species,Animalia,NA,NA,NA,Thecostraca,Cirripedia,Balanomorpha,Balanidae,Amphibalaninae,NA,Amphibalanus,Amphibalanus improvisus,NA,Thoracicalcarea,Arthropoda,Crustacea,Multicrustacea,Thoracica,NA,NA,Balanoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421442,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Amphilochidae,NA,NA,Apolochus,Apolochus delacaya,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Amphilochida,Amphilochoidea,Amphilochidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
421444,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Amphilochidae,NA,NA,Hourstonius,Hourstonius laguna,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Amphilochida,Amphilochoidea,Amphilochidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
421482,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Iphimediidae,NA,NA,Iphimedia,Iphimedia zora,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Amphilochida,Iphimedioidea,Amphilochidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
421504,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Melitidae,NA,NA,Dulichiella,Dulichiella appendiculata,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Hadziida,Hadzioidea,Hadziidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
421508,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Maeridae,NA,NA,Elasmopus,Elasmopus levis,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Hadziida,Hadzioidea,Hadziidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
421523,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Maeridae,NA,NA,Quadrimaera,Quadrimaera quadrimana,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Hadziida,Hadzioidea,Hadziidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
421562,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Aoridae,NA,NA,Globosolembos,Globosolembos smithi,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Aoroidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
421577,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Corophiidae,Corophiinae,Corophiini,Laticorophium,Laticorophium baconi,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Corophioidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
421581,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Caprellidae,Caprellinae,NA,Deutella,Deutella incerta,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Caprelloidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
421589,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Ischyroceridae,Ischyrocerinae,Cerapodini,Cerapus,Cerapus cudjoe,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Photoidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
421664,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Stenopodidae,NA,NA,Stenopus,Stenopus scutellatus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Stenopodidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421710,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Palaemonidae,NA,NA,Periclimenes,Periclimenes pedersoni,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Palaemonoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421712,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Palaemonidae,NA,NA,Periclimenes,Periclimenes rathbunae,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Palaemonoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421713,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Palaemonidae,NA,NA,Periclimenes,Periclimenes yucatanicus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Palaemonoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421729,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Alpheidae,NA,NA,Alpheus,Alpheus armatus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421744,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Alpheidae,NA,NA,Alpheus,Alpheus viridari,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421780,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Lysmatidae,NA,NA,Lysmata,Lysmata pederseni,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421784,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Hippolytidae,NA,NA,Tozeuma,Tozeuma carolinense,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421821,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Callichiridae,NA,NA,Corallianassa,Corallianassa longiventris,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Axiidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421875,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Porcellanidae,NA,NA,Petrolisthes,Petrolisthes galathinus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Anomura,Galatheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
