scientific_id,name,rank,id,parent_id
urn:lsid:marinespecies.org:taxname:422051,Carpilius corallinus,Species,422051,urn:lsid:marinespecies.org:taxname:206846
urn:lsid:marinespecies.org:taxname:422070,Menippe mercenaria,Species,422070,urn:lsid:marinespecies.org:taxname:205910
urn:lsid:marinespecies.org:taxname:422075,Eurypanopeus abbreviatus,Species,422075,urn:lsid:marinespecies.org:taxname:158415
urn:lsid:marinespecies.org:taxname:422081,Hexapanopeus paulensis,Species,422081,urn:lsid:marinespecies.org:taxname:158423
urn:lsid:marinespecies.org:taxname:422085,Panopeus obesus,Species,422085,urn:lsid:marinespecies.org:taxname:106937
urn:lsid:marinespecies.org:taxname:422086,Panopeus occidentalis,Species,422086,urn:lsid:marinespecies.org:taxname:106937
urn:lsid:marinespecies.org:taxname:422097,Pilumnus floridanus,Species,422097,urn:lsid:marinespecies.org:taxname:106941
urn:lsid:marinespecies.org:taxname:422105,Pilumnus sayi,Species,422105,urn:lsid:marinespecies.org:taxname:106941
urn:lsid:marinespecies.org:taxname:422113,Nanoplax xanthiformis,Species,422113,urn:lsid:marinespecies.org:taxname:415677
urn:lsid:marinespecies.org:taxname:422151,Dissodactylus crinitichelis,Species,422151,urn:lsid:marinespecies.org:taxname:158411
urn:lsid:marinespecies.org:taxname:422160,Pinnixa floridana,Species,422160,urn:lsid:marinespecies.org:taxname:158444
urn:lsid:marinespecies.org:taxname:422187,Goniopsis cruentata,Species,422187,urn:lsid:marinespecies.org:taxname:240967
urn:lsid:marinespecies.org:taxname:422190,Aratus pisonii,Species,422190,urn:lsid:marinespecies.org:taxname:415071
urn:lsid:marinespecies.org:taxname:422314,Catenicella uberrima,Species,422314,urn:lsid:marinespecies.org:taxname:393233
urn:lsid:marinespecies.org:taxname:422328,Celleporaria sherryae,Species,422328,urn:lsid:marinespecies.org:taxname:205020
urn:lsid:marinespecies.org:taxname:422348,Parasmittina nitida,Species,422348,urn:lsid:marinespecies.org:taxname:110978
urn:lsid:marinespecies.org:taxname:422362,Schizoporella floridana,Species,422362,urn:lsid:marinespecies.org:taxname:110975
urn:lsid:marinespecies.org:taxname:422363,Schizoporella pungens,Species,422363,urn:lsid:marinespecies.org:taxname:110975
urn:lsid:marinespecies.org:taxname:422371,Margaretta buski,Species,422371,urn:lsid:marinespecies.org:taxname:110937
urn:lsid:marinespecies.org:taxname:422418,Amathia alternata,Species,422418,urn:lsid:marinespecies.org:taxname:111022
urn:lsid:marinespecies.org:taxname:422489,Lytechinus williamsi,Species,422489,urn:lsid:marinespecies.org:taxname:240777
urn:lsid:marinespecies.org:taxname:422490,Tripneustes ventricosus,Species,422490,urn:lsid:marinespecies.org:taxname:206063
urn:lsid:marinespecies.org:taxname:422493,Echinometra viridis,Species,422493,urn:lsid:marinespecies.org:taxname:179659
urn:lsid:marinespecies.org:taxname:422499,Clypeaster subdepressus,Species,422499,urn:lsid:marinespecies.org:taxname:205242
urn:lsid:marinespecies.org:taxname:422675,Bemlos spinicarpus,Species,422675,urn:lsid:marinespecies.org:taxname:101467
urn:lsid:marinespecies.org:taxname:422677,Lembos unifasciatus,Species,422677,urn:lsid:marinespecies.org:taxname:101469
urn:lsid:marinespecies.org:taxname:423106,Ampithoe lacertosa,Species,423106,urn:lsid:marinespecies.org:taxname:101459
urn:lsid:marinespecies.org:taxname:423136,Anisogammarus pugettensis,Species,423136,urn:lsid:marinespecies.org:taxname:248332
urn:lsid:marinespecies.org:taxname:423256,Caprella drepanochir,Species,423256,urn:lsid:marinespecies.org:taxname:101430
urn:lsid:marinespecies.org:taxname:424100,Sipunculus phalloides,Species,424100,urn:lsid:marinespecies.org:taxname:136031
urn:lsid:marinespecies.org:taxname:429079,Conus floridanus,Species,429079,urn:lsid:marinespecies.org:taxname:137813
urn:lsid:marinespecies.org:taxname:430451,Chevaliidae,Family,430451,urn:lsid:marinespecies.org:taxname:716534
urn:lsid:marinespecies.org:taxname:430664,Madracis auretenra,Species,430664,urn:lsid:marinespecies.org:taxname:135125
urn:lsid:marinespecies.org:taxname:430770,Caprellinae,Subfamily,430770,urn:lsid:marinespecies.org:taxname:101361
urn:lsid:marinespecies.org:taxname:430854,Caprella kroyeri,Species,430854,urn:lsid:marinespecies.org:taxname:101430
urn:lsid:marinespecies.org:taxname:430922,Caprella tenuis,Species,430922,urn:lsid:marinespecies.org:taxname:101430
urn:lsid:marinespecies.org:taxname:430956,Mayerella banksia,Species,430956,urn:lsid:marinespecies.org:taxname:158040
urn:lsid:marinespecies.org:taxname:431115,Phtisicinae,Subfamily,431115,urn:lsid:marinespecies.org:taxname:101361
urn:lsid:marinespecies.org:taxname:431322,Corophiinae,Subfamily,431322,urn:lsid:marinespecies.org:taxname:101376
urn:lsid:marinespecies.org:taxname:431323,Corophiini,Tribe,431323,urn:lsid:marinespecies.org:taxname:431322
urn:lsid:marinespecies.org:taxname:431379,Haplocheirini,Tribe,431379,urn:lsid:marinespecies.org:taxname:431322
urn:lsid:marinespecies.org:taxname:432297,Cyphoma gibbosum,Species,432297,urn:lsid:marinespecies.org:taxname:394147
urn:lsid:marinespecies.org:taxname:439022,Carpilioidea,Superfamily,439022,urn:lsid:marinespecies.org:taxname:106680
urn:lsid:marinespecies.org:taxname:439029,Eriphioidea,Superfamily,439029,urn:lsid:marinespecies.org:taxname:106680
urn:lsid:marinespecies.org:taxname:439052,Epialtinae,Subfamily,439052,urn:lsid:marinespecies.org:taxname:196143
urn:lsid:marinespecies.org:taxname:439056,Mithracidae,Family,439056,urn:lsid:marinespecies.org:taxname:106700
urn:lsid:marinespecies.org:taxname:439064,Pilumnoidea,Superfamily,439064,urn:lsid:marinespecies.org:taxname:106680
urn:lsid:marinespecies.org:taxname:439072,Pilumninae,Subfamily,439072,urn:lsid:marinespecies.org:taxname:106766
urn:lsid:marinespecies.org:taxname:439079,Thalamitinae,Subfamily,439079,urn:lsid:marinespecies.org:taxname:106763
urn:lsid:marinespecies.org:taxname:439140,Varunidae,Family,439140,urn:lsid:marinespecies.org:taxname:106706
urn:lsid:marinespecies.org:taxname:439142,Cyclograpsinae,Subfamily,439142,urn:lsid:marinespecies.org:taxname:439140
urn:lsid:marinespecies.org:taxname:439165,Pinnotherinae,Subfamily,439165,urn:lsid:marinespecies.org:taxname:106775
urn:lsid:marinespecies.org:taxname:439215,Romaleon,Genus,439215,urn:lsid:marinespecies.org:taxname:1629883
urn:lsid:marinespecies.org:taxname:439295,Taliepus,Genus,439295,urn:lsid:marinespecies.org:taxname:439052
urn:lsid:marinespecies.org:taxname:439479,Thersandrus,Genus,439479,urn:lsid:marinespecies.org:taxname:148435
urn:lsid:marinespecies.org:taxname:439869,Helograpsus,Genus,439869,urn:lsid:marinespecies.org:taxname:439142
urn:lsid:marinespecies.org:taxname:439951,Charybdis (Charybdis),Subgenus,439951,urn:lsid:marinespecies.org:taxname:106923
urn:lsid:marinespecies.org:taxname:441005,Litocheira bispinosa,Species,441005,urn:lsid:marinespecies.org:taxname:246333
urn:lsid:marinespecies.org:taxname:441258,Persephona punctata,Species,441258,urn:lsid:marinespecies.org:taxname:158441
urn:lsid:marinespecies.org:taxname:441784,Halicarcinus ovatus,Species,441784,urn:lsid:marinespecies.org:taxname:394946
urn:lsid:marinespecies.org:taxname:442085,Thersandrus compressus,Species,442085,urn:lsid:marinespecies.org:taxname:439479
urn:lsid:marinespecies.org:taxname:446429,Lampanella,Genus,446429,urn:lsid:marinespecies.org:taxname:370444
urn:lsid:marinespecies.org:taxname:446438,Lampanella minima,Species,446438,urn:lsid:marinespecies.org:taxname:446429
urn:lsid:marinespecies.org:taxname:446893,Lacuna turrita,Species,446893,urn:lsid:marinespecies.org:taxname:138099
urn:lsid:marinespecies.org:taxname:448282,Caulibugula armata,Species,448282,urn:lsid:marinespecies.org:taxname:225832
urn:lsid:marinespecies.org:taxname:449895,Lilianae,Superorder,449895,urn:lsid:marinespecies.org:taxname:182757
urn:lsid:marinespecies.org:taxname:449898,Caryophyllanae,Superorder,449898,urn:lsid:marinespecies.org:taxname:182757
urn:lsid:marinespecies.org:taxname:450194,Omalacantha,Genus,450194,urn:lsid:marinespecies.org:taxname:439056
urn:lsid:marinespecies.org:taxname:451838,Achelous ordwayi,Species,451838,urn:lsid:marinespecies.org:taxname:206816
urn:lsid:marinespecies.org:taxname:456551,Eoacmaea,Genus,456551,urn:lsid:marinespecies.org:taxname:411583
urn:lsid:marinespecies.org:taxname:458655,Eoacmaea pustulata,Species,458655,urn:lsid:marinespecies.org:taxname:456551
urn:lsid:marinespecies.org:taxname:458661,Strombus gigas,Species,458661,urn:lsid:marinespecies.org:taxname:138526
urn:lsid:marinespecies.org:taxname:463404,Lampasopsis,Genus,463404,urn:lsid:marinespecies.org:taxname:22995
urn:lsid:marinespecies.org:taxname:463521,Monoplex,Genus,463521,urn:lsid:marinespecies.org:taxname:196332
urn:lsid:marinespecies.org:taxname:465705,Unciolinae,Subfamily,465705,urn:lsid:marinespecies.org:taxname:248352
urn:lsid:marinespecies.org:taxname:465797,Textularioidea,Superfamily,465797,urn:lsid:marinespecies.org:taxname:736993
urn:lsid:marinespecies.org:taxname:468183,Birubius,Genus,468183,urn:lsid:marinespecies.org:taxname:549026
urn:lsid:marinespecies.org:taxname:469112,Hippoporina indica,Species,469112,urn:lsid:marinespecies.org:taxname:110825
urn:lsid:marinespecies.org:taxname:473012,Cacozeliana,Genus,473012,urn:lsid:marinespecies.org:taxname:411649
urn:lsid:marinespecies.org:taxname:473085,Cacozeliana granarium,Species,473085,urn:lsid:marinespecies.org:taxname:473012
urn:lsid:marinespecies.org:taxname:475010,Elacatinus colini,Species,475010,urn:lsid:marinespecies.org:taxname:269045
urn:lsid:marinespecies.org:taxname:475011,Elacatinus lobeli,Species,475011,urn:lsid:marinespecies.org:taxname:269045
urn:lsid:marinespecies.org:taxname:475101,Hyporthodus niveatus,Species,475101,urn:lsid:marinespecies.org:taxname:296855
urn:lsid:marinespecies.org:taxname:475166,Maeridae,Family,475166,urn:lsid:marinespecies.org:taxname:719496
urn:lsid:marinespecies.org:taxname:476531,Monoplex parthenopeus,Species,476531,urn:lsid:marinespecies.org:taxname:463521
urn:lsid:marinespecies.org:taxname:477324,Axiidea,Infraorder,477324,urn:lsid:marinespecies.org:taxname:106670
urn:lsid:marinespecies.org:taxname:479175,Rhabditophora,Subphylum,479175,urn:lsid:marinespecies.org:taxname:793
urn:lsid:marinespecies.org:taxname:479182,Acotylea,Suborder,479182,urn:lsid:marinespecies.org:taxname:2853
urn:lsid:marinespecies.org:taxname:479183,Cotylea,Suborder,479183,urn:lsid:marinespecies.org:taxname:2853
urn:lsid:marinespecies.org:taxname:479195,Stylochoidea,Superfamily,479195,urn:lsid:marinespecies.org:taxname:479182
urn:lsid:marinespecies.org:taxname:484701,Baculogypsina,Genus,484701,urn:lsid:marinespecies.org:taxname:111913
urn:lsid:marinespecies.org:taxname:484702,Baculogypsina sphaerulata,Species,484702,urn:lsid:marinespecies.org:taxname:484701
urn:lsid:marinespecies.org:taxname:488672,Aora hircosa,Species,488672,urn:lsid:marinespecies.org:taxname:101464
urn:lsid:marinespecies.org:taxname:488679,Aoroides,Genus,488679,urn:lsid:marinespecies.org:taxname:101368
urn:lsid:marinespecies.org:taxname:489054,Arcoidea,Superfamily,489054,urn:lsid:marinespecies.org:taxname:207
urn:lsid:marinespecies.org:taxname:489069,Pterioidea,Superfamily,489069,urn:lsid:marinespecies.org:taxname:1774
urn:lsid:marinespecies.org:taxname:489336,Lymnaeoidea,Superfamily,489336,urn:lsid:marinespecies.org:taxname:382243
urn:lsid:marinespecies.org:taxname:489425,Paradexamine barnardi,Species,489425,urn:lsid:marinespecies.org:taxname:206577
urn:lsid:marinespecies.org:taxname:489427,Paradexamine churinga,Species,489427,urn:lsid:marinespecies.org:taxname:206577
urn:lsid:marinespecies.org:taxname:490602,Hyalinae,Subfamily,490602,urn:lsid:marinespecies.org:taxname:101385
urn:lsid:marinespecies.org:taxname:490603,Protohyale (Boreohyale),Subgenus,490603,urn:lsid:marinespecies.org:taxname:236513
urn:lsid:marinespecies.org:taxname:491479,Protohyale (Protohyale) frequens,Species,491479,urn:lsid:marinespecies.org:taxname:237580
urn:lsid:marinespecies.org:taxname:491492,Protohyale (Boreohyale) rubra,Species,491492,urn:lsid:marinespecies.org:taxname:490603
urn:lsid:marinespecies.org:taxname:491661,Ischyrocerinae,Subfamily,491661,urn:lsid:marinespecies.org:taxname:101389
urn:lsid:marinespecies.org:taxname:491676,Ischyrocerini,Tribe,491676,urn:lsid:marinespecies.org:taxname:491661
urn:lsid:marinespecies.org:taxname:491766,Mytiloidea,Superfamily,491766,urn:lsid:marinespecies.org:taxname:210
urn:lsid:marinespecies.org:taxname:493826,Eurhodophytina,Subphylum (Subdivision),493826,urn:lsid:marinespecies.org:taxname:852
urn:lsid:marinespecies.org:taxname:493830,Peyssonneliales,Order,493830,urn:lsid:marinespecies.org:taxname:196243
urn:lsid:marinespecies.org:taxname:493878,Callithamniaceae,Family,493878,urn:lsid:marinespecies.org:taxname:860
urn:lsid:marinespecies.org:taxname:494004,Chondrieae,Tribe,494004,urn:lsid:marinespecies.org:taxname:143674
urn:lsid:marinespecies.org:taxname:494006,Laurencieae,Tribe,494006,urn:lsid:marinespecies.org:taxname:143674
urn:lsid:marinespecies.org:taxname:494468,Elysia pratensis,Species,494468,urn:lsid:marinespecies.org:taxname:137928
urn:lsid:marinespecies.org:taxname:494795,Acetabularia acetabulum,Species,494795,urn:lsid:marinespecies.org:taxname:144059
urn:lsid:marinespecies.org:taxname:495077,Zostera marina,Species,495077,urn:lsid:marinespecies.org:taxname:144233
urn:lsid:marinespecies.org:taxname:495081,Zostera muelleri,Species,495081,urn:lsid:marinespecies.org:taxname:144233
urn:lsid:marinespecies.org:taxname:495082,Zostera noltii,Species,495082,urn:lsid:marinespecies.org:taxname:144233
urn:lsid:marinespecies.org:taxname:505429,Ctenoides scabra,Species,505429,urn:lsid:marinespecies.org:taxname:390579
urn:lsid:marinespecies.org:taxname:505946,Arcuatula senhousia,Species,505946,urn:lsid:marinespecies.org:taxname:224614
urn:lsid:marinespecies.org:taxname:505948,Arcuatula papyria,Species,505948,urn:lsid:marinespecies.org:taxname:224614
urn:lsid:marinespecies.org:taxname:506596,Ennucula niponica,Species,506596,urn:lsid:marinespecies.org:taxname:138261
urn:lsid:marinespecies.org:taxname:506660,Nucula pisum,Species,506660,urn:lsid:marinespecies.org:taxname:138262
urn:lsid:marinespecies.org:taxname:507129,Solemya pusilla,Species,507129,urn:lsid:marinespecies.org:taxname:138514
urn:lsid:marinespecies.org:taxname:507258,Cumingia mutica,Species,507258,urn:lsid:marinespecies.org:taxname:156822
urn:lsid:marinespecies.org:taxname:510427,Bulla gouldiana,Species,510427,urn:lsid:marinespecies.org:taxname:137716
urn:lsid:marinespecies.org:taxname:510498,Cidaroidea,Subclass,510498,urn:lsid:marinespecies.org:taxname:123082
urn:lsid:marinespecies.org:taxname:510499,Irregularia,Infraclass,510499,urn:lsid:marinespecies.org:taxname:149854
urn:lsid:marinespecies.org:taxname:510501,Neognathostomata,Subterclass,510501,urn:lsid:marinespecies.org:taxname:510499
urn:lsid:marinespecies.org:taxname:510502,Aulodonta,Infraclass,510502,urn:lsid:marinespecies.org:taxname:149854
urn:lsid:marinespecies.org:taxname:510517,Carinacea,Infraclass,510517,urn:lsid:marinespecies.org:taxname:149854
urn:lsid:marinespecies.org:taxname:510518,Camarodonta,Order,510518,urn:lsid:marinespecies.org:taxname:149855
urn:lsid:marinespecies.org:taxname:510522,Diadematoida,Order,510522,urn:lsid:marinespecies.org:taxname:152528
urn:lsid:marinespecies.org:taxname:510534,Echinidea,Infraorder,510534,urn:lsid:marinespecies.org:taxname:510518
urn:lsid:marinespecies.org:taxname:510538,Brissidina,Suborder,510538,urn:lsid:marinespecies.org:taxname:123106
urn:lsid:marinespecies.org:taxname:510561,Scutelliformes,Infraorder,510561,urn:lsid:marinespecies.org:taxname:1572019
urn:lsid:marinespecies.org:taxname:510604,Odontophora,Superfamily,510604,urn:lsid:marinespecies.org:taxname:510534
urn:lsid:marinespecies.org:taxname:510720,Brachidontinae,Subfamily,510720,urn:lsid:marinespecies.org:taxname:211
urn:lsid:marinespecies.org:taxname:510721,Crenellinae,Subfamily,510721,urn:lsid:marinespecies.org:taxname:211
urn:lsid:marinespecies.org:taxname:510724,Modiolinae,Subfamily,510724,urn:lsid:marinespecies.org:taxname:866318
urn:lsid:marinespecies.org:taxname:510732,Crassostreinae,Subfamily,510732,urn:lsid:marinespecies.org:taxname:215
urn:lsid:marinespecies.org:taxname:510739,Pedinae,Subfamily,510739,urn:lsid:marinespecies.org:taxname:213
urn:lsid:marinespecies.org:taxname:510754,Gemminae,Subfamily,510754,urn:lsid:marinespecies.org:taxname:243
urn:lsid:marinespecies.org:taxname:510797,Parechinidae,Family,510797,urn:lsid:marinespecies.org:taxname:510534
urn:lsid:marinespecies.org:taxname:511367,Anachis atkinsoni,Species,511367,urn:lsid:marinespecies.org:taxname:137802
urn:lsid:marinespecies.org:taxname:511520,Mitrella lincolnensis,Species,511520,urn:lsid:marinespecies.org:taxname:137804
urn:lsid:marinespecies.org:taxname:511560,Mitrella tuberosa,Species,511560,urn:lsid:marinespecies.org:taxname:137804
urn:lsid:marinespecies.org:taxname:511707,Alia unifasciata,Species,511707,urn:lsid:marinespecies.org:taxname:512256
urn:lsid:marinespecies.org:taxname:511913,Tornatinidae,Family,511913,urn:lsid:marinespecies.org:taxname:411887
urn:lsid:marinespecies.org:taxname:512256,Alia,Genus,512256,urn:lsid:marinespecies.org:taxname:23009
urn:lsid:marinespecies.org:taxname:512281,Komaitrochus,Genus,512281,urn:lsid:marinespecies.org:taxname:382171
urn:lsid:marinespecies.org:taxname:513255,Encope emarginata,Species,513255,urn:lsid:marinespecies.org:taxname:415341
urn:lsid:marinespecies.org:taxname:513432,Paracentrotus gaimardi,Species,513432,urn:lsid:marinespecies.org:taxname:123387
urn:lsid:marinespecies.org:taxname:513982,Ancylomenes,Genus,513982,urn:lsid:marinespecies.org:taxname:106788
urn:lsid:marinespecies.org:taxname:513994,Cuapetes,Genus,513994,urn:lsid:marinespecies.org:taxname:106788
urn:lsid:marinespecies.org:taxname:514452,Palaemon intermedius,Species,514452,urn:lsid:marinespecies.org:taxname:107032
urn:lsid:marinespecies.org:taxname:514493,Ancylomenes pedersoni,Species,514493,urn:lsid:marinespecies.org:taxname:513982
urn:lsid:marinespecies.org:taxname:514508,Cuapetes americanus,Species,514508,urn:lsid:marinespecies.org:taxname:513994
urn:lsid:marinespecies.org:taxname:515262,Heptacarpus paludicola,Species,515262,urn:lsid:marinespecies.org:taxname:248339
urn:lsid:marinespecies.org:taxname:515276,Hippolyte californiensis,Species,515276,urn:lsid:marinespecies.org:taxname:106987
urn:lsid:marinespecies.org:taxname:515278,Hippolyte clarki,Species,515278,urn:lsid:marinespecies.org:taxname:106987
urn:lsid:marinespecies.org:taxname:515283,Hippolyte williamsi,Species,515283,urn:lsid:marinespecies.org:taxname:106987
urn:lsid:marinespecies.org:taxname:518814,Soritoidea,Superfamily,518814,urn:lsid:marinespecies.org:taxname:111890
urn:lsid:marinespecies.org:taxname:530659,Parasabella aberrans,Species,530659,urn:lsid:marinespecies.org:taxname:325958
urn:lsid:marinespecies.org:taxname:530927,Parasabella microphthalma,Species,530927,urn:lsid:marinespecies.org:taxname:325958
urn:lsid:marinespecies.org:taxname:531648,Conomurex,Genus,531648,urn:lsid:marinespecies.org:taxname:23123
urn:lsid:marinespecies.org:taxname:531665,Lobatus,Genus,531665,urn:lsid:marinespecies.org:taxname:23123
urn:lsid:marinespecies.org:taxname:531666,Macrostrombus,Genus,531666,urn:lsid:marinespecies.org:taxname:23123
urn:lsid:marinespecies.org:taxname:531851,Lobatus raninus,Species,531851,urn:lsid:marinespecies.org:taxname:531665
urn:lsid:marinespecies.org:taxname:532293,Haminoea petitii,Species,532293,urn:lsid:marinespecies.org:taxname:138054
urn:lsid:marinespecies.org:taxname:532716,Cylichna discus,Species,532716,urn:lsid:marinespecies.org:taxname:137867
urn:lsid:marinespecies.org:taxname:532891,Granulina ovuliformis,Species,532891,urn:lsid:marinespecies.org:taxname:138165
urn:lsid:marinespecies.org:taxname:534565,Maera vagans,Species,534565,urn:lsid:marinespecies.org:taxname:101675
urn:lsid:marinespecies.org:taxname:536191,Streptophyta,Infrakingdom,536191,urn:lsid:marinespecies.org:taxname:368663
urn:lsid:marinespecies.org:taxname:545504,Microprotopidae,Family,545504,urn:lsid:marinespecies.org:taxname:716959
urn:lsid:marinespecies.org:taxname:547044,Deflexilodes intermedius,Species,547044,urn:lsid:marinespecies.org:taxname:236537
urn:lsid:marinespecies.org:taxname:548675,Photis sarae,Species,548675,urn:lsid:marinespecies.org:taxname:101563
urn:lsid:marinespecies.org:taxname:549026,Phoxocephalinae,Subfamily,549026,urn:lsid:marinespecies.org:taxname:101403
urn:lsid:marinespecies.org:taxname:549297,Parapleustinae,Subfamily,549297,urn:lsid:marinespecies.org:taxname:101404
urn:lsid:marinespecies.org:taxname:549331,Chromopleustes,Genus,549331,urn:lsid:marinespecies.org:taxname:549297
urn:lsid:marinespecies.org:taxname:549335,Trachypleustes,Genus,549335,urn:lsid:marinespecies.org:taxname:549297
urn:lsid:marinespecies.org:taxname:549684,Trachypleustes trevori,Species,549684,urn:lsid:marinespecies.org:taxname:549335
urn:lsid:marinespecies.org:taxname:550088,Aspellinae,Subfamily,550088,urn:lsid:marinespecies.org:taxname:148
urn:lsid:marinespecies.org:taxname:550331,Nasageneia quinsana,Species,550331,urn:lsid:marinespecies.org:taxname:415679
urn:lsid:marinespecies.org:taxname:555053,Stenothoinae,Subfamily,555053,urn:lsid:marinespecies.org:taxname:101409
urn:lsid:marinespecies.org:taxname:557511,Carcinidae,Family,557511,urn:lsid:marinespecies.org:taxname:106702
urn:lsid:marinespecies.org:taxname:557521,Percnidae,Family,557521,urn:lsid:marinespecies.org:taxname:106706
urn:lsid:marinespecies.org:taxname:557888,Achelous sebae,Species,557888,urn:lsid:marinespecies.org:taxname:206816
urn:lsid:marinespecies.org:taxname:558146,Skeneidae,Family,558146,urn:lsid:marinespecies.org:taxname:156489
urn:lsid:marinespecies.org:taxname:558470,Doriprismatica,Genus,558470,urn:lsid:marinespecies.org:taxname:1370610
urn:lsid:marinespecies.org:taxname:558675,Chromodoris kempfi,Species,558675,urn:lsid:marinespecies.org:taxname:137782
urn:lsid:marinespecies.org:taxname:560406,Phrontis,Genus,560406,urn:lsid:marinespecies.org:taxname:225335
urn:lsid:marinespecies.org:taxname:564652,Margaritidae,Family,564652,urn:lsid:marinespecies.org:taxname:489069
urn:lsid:marinespecies.org:taxname:564729,Conomurex fasciatus,Species,564729,urn:lsid:marinespecies.org:taxname:531648
urn:lsid:marinespecies.org:taxname:565363,Lobatus costatus,Species,565363,urn:lsid:marinespecies.org:taxname:531665
urn:lsid:marinespecies.org:taxname:573277,Cyanobacterium,Genus,573277,urn:lsid:marinespecies.org:taxname:1653525
urn:lsid:marinespecies.org:taxname:573905,Naria,Genus,573905,urn:lsid:marinespecies.org:taxname:411674
urn:lsid:marinespecies.org:taxname:574096,Ecrobia truncata,Species,574096,urn:lsid:marinespecies.org:taxname:238103
urn:lsid:marinespecies.org:taxname:575794,Diffalaba,Genus,575794,urn:lsid:marinespecies.org:taxname:23065
urn:lsid:marinespecies.org:taxname:577989,Aequipectinini,Tribe,577989,urn:lsid:marinespecies.org:taxname:393857
urn:lsid:marinespecies.org:taxname:579271,Lunella undulata,Species,579271,urn:lsid:marinespecies.org:taxname:203942
urn:lsid:marinespecies.org:taxname:582419,Harosa,Subkingdom,582419,urn:lsid:marinespecies.org:taxname:7
urn:lsid:marinespecies.org:taxname:582420,Rhizaria,Infrakingdom,582420,urn:lsid:marinespecies.org:taxname:582419
urn:lsid:marinespecies.org:taxname:582489,Lima scabra,Species,582489,urn:lsid:marinespecies.org:taxname:138125
urn:lsid:marinespecies.org:taxname:582527,Forcipulatacea,Superorder,582527,urn:lsid:marinespecies.org:taxname:1562576
urn:lsid:marinespecies.org:taxname:582528,Valvatacea,Superorder,582528,urn:lsid:marinespecies.org:taxname:1562576
urn:lsid:marinespecies.org:taxname:582529,Spinulosacea,Superorder,582529,urn:lsid:marinespecies.org:taxname:1562576
urn:lsid:marinespecies.org:taxname:587513,Peltidiinae,Subfamily,587513,urn:lsid:marinespecies.org:taxname:115171
urn:lsid:marinespecies.org:taxname:588572,Stuckenia,Genus,588572,urn:lsid:marinespecies.org:taxname:196239
urn:lsid:marinespecies.org:taxname:588573,Stuckenia pectinata,Species,588573,urn:lsid:marinespecies.org:taxname:588572
urn:lsid:marinespecies.org:taxname:593472,Emblemariopsis carib,Species,593472,urn:lsid:marinespecies.org:taxname:269061
urn:lsid:marinespecies.org:taxname:593554,Emblemariopsis signifer,Species,593554,urn:lsid:marinespecies.org:taxname:269061
urn:lsid:marinespecies.org:taxname:593702,Zostera nigricaulis,Species,593702,urn:lsid:marinespecies.org:taxname:144233
urn:lsid:marinespecies.org:taxname:596326,Tracheophyta,Phylum (Division),596326,urn:lsid:marinespecies.org:taxname:536191
urn:lsid:marinespecies.org:taxname:596331,Spermatophytina,Subphylum (Subdivision),596331,urn:lsid:marinespecies.org:taxname:596326
urn:lsid:marinespecies.org:taxname:597021,Volutella,Genus,597021,urn:lsid:marinespecies.org:taxname:196299
urn:lsid:marinespecies.org:taxname:597252,Geodiinae,Subfamily,597252,urn:lsid:marinespecies.org:taxname:131664
urn:lsid:marinespecies.org:taxname:597380,Doriprismatica sedna,Species,597380,urn:lsid:marinespecies.org:taxname:558470
urn:lsid:marinespecies.org:taxname:597421,Sigapatella novaezelandiae,Species,597421,urn:lsid:marinespecies.org:taxname:391489
urn:lsid:marinespecies.org:taxname:597812,Tetractinellida,Order,597812,urn:lsid:marinespecies.org:taxname:607950
urn:lsid:marinespecies.org:taxname:598427,Hinea,Genus,598427,urn:lsid:marinespecies.org:taxname:411652
urn:lsid:marinespecies.org:taxname:599517,Olgiidae,Family,599517,urn:lsid:marinespecies.org:taxname:465797
urn:lsid:marinespecies.org:taxname:607159,Agathistoma,Genus,607159,urn:lsid:marinespecies.org:taxname:715868
urn:lsid:marinespecies.org:taxname:607338,Zoantharia,Order,607338,urn:lsid:marinespecies.org:taxname:1340
urn:lsid:marinespecies.org:taxname:607852,Conopeum chesapeakensis,Species,607852,urn:lsid:marinespecies.org:taxname:110903
urn:lsid:marinespecies.org:taxname:607950,Heteroscleromorpha,Subclass,607950,urn:lsid:marinespecies.org:taxname:164811
urn:lsid:marinespecies.org:taxname:626404,Halodule pinifolia,Species,626404,urn:lsid:marinespecies.org:taxname:205141
urn:lsid:marinespecies.org:taxname:709060,Abylinae,Subfamily,709060,urn:lsid:marinespecies.org:taxname:135336
urn:lsid:marinespecies.org:taxname:709099,Tropiometroidea,Superfamily,709099,urn:lsid:marinespecies.org:taxname:123093
urn:lsid:marinespecies.org:taxname:709212,Coralliophila salebrosa,Species,709212,urn:lsid:marinespecies.org:taxname:137837
urn:lsid:marinespecies.org:taxname:710670,Salariinae,Subfamily,710670,urn:lsid:marinespecies.org:taxname:125519
urn:lsid:marinespecies.org:taxname:712341,Tigrigobius,Genus,712341,urn:lsid:marinespecies.org:taxname:267094
urn:lsid:marinespecies.org:taxname:712604,Hypoplectrus floridae,Species,712604,urn:lsid:marinespecies.org:taxname:269456
urn:lsid:marinespecies.org:taxname:712606,Hypoplectrus randallorum,Species,712606,urn:lsid:marinespecies.org:taxname:269456
urn:lsid:marinespecies.org:taxname:714219,Vasula,Genus,714219,urn:lsid:marinespecies.org:taxname:196295
